"number";"title";"id";"year"
"26";"Software piracy in the workplace: A model and empirical test";"7026103934217654522";"2003"
"27";"How do “resource bundles” develop and change in new ventures? A dynamic model and longitudinal exploration";"9374648608155524345";"2001"
"28";"Information overload and the message dynamics of online interaction spaces: A theoretical model and empirical exploration";"6212336697608355010";"2004"
"29";"Developing and validating an observational learning model of computer software training and skill acquisition";"14098446755868518868";"2003"
"30";"Context-bounded model checking of concurrent software";"7048035839845318982";"2005"
"31";"The leaky integrate-and-fire neuron: A platform for synaptic model exploration on the spinnaker chip";"6470367441528924549";"2010"
"32";"Unpacking commitment and exploration: Preliminary validation of an integrative model of late adolescent identity formation";"9711616178702574655";"2006"
"33";"Design exploration through bidirectional modeling of constraints";"14402958582960235936";"2006"
"34";"A model and framework for visualization exploration";"8728103499814189074";"2007"
"35";"Modeling in Event-B – System and Software EngineeringAbrial Jean-RaymondCambridge University Press, May 2010 ISBN-10: 0521895561";"6726124012115016584";"2012"
"36";"G/sup SEE: a Generic Software Exploration Environment";"17934343764034698436";"2001"
"37";"The software model checker Blast";"840937417391242191";"2007"
"38";" MACE: Model-inference-Assisted Concolic Exploration for Protocol and Vulnerability Discovery.";"3207246872474717510";"2011"
"39";"An exploration of student internet use in India: the technology acceptance model and the theory of planned behaviour";"2625383469089448499";"2005"
"40";"Model checking large software specifications";"17354567526401751389";"1998"
"41";"Implicit ambivalence from attitude change: an exploration of the PAST model.";"2991971264094562138";"2006"
"42";"Doing research that is useful to practice a model and empirical exploration";"9078499489941581258";"2001"
"43";"Model-driven software engineering in practice";"3538478598186776278";"2012"
"44";"ESS++: a C++ objected-oriented algorithm for Bayesian stochastic search model exploration";"7142489962118085196";"2011"
"45";"Applying Jlint to space exploration software";"5930661629640283467";"2004"
"46";"Systematic development and exploration of service-oriented software architectures";"5376460113219330352";"2004"
"47";"Model-based exploration of the design space for heterogeneous systems on chip";"11732280114894273887";"2002"
"48";"Radicalization under deep uncertainty: a multi‐model exploration of activism, extremism, and terrorism";"9638966316401645085";"2014"
"49";"An overview of the Mars exploration rovers' flight software";"7251259937544869332";"2005"
"50";"Using abstract CPU subsystem simulation model for high level HW/SW architecture exploration";"7549428000562133322";"2005"
"1";"Evolutionary stochastic search for Bayesian model exploration";"5420078878156453602";"2010"
"2";"Using simulation to design extremescale applications and architectures: programming model exploration";"12881696059470997062";"2011"
"3";"Model exploration with temporal logic query checking";"16834784091631339876";"2002"
"4";"Methodological issues in the search for a factor model: Exploration through confirmation";"16348408405353862571";"1982"
"5";"Temporal logic query checking: A tool for model exploration";"4390720292368232362";"2003"
"6";"Radicalization under deep uncertainty: a multi‐model exploration of activism, extremism, and terrorism";"9638966316401645085";"2014"
"7";" Fisheries ecosystem model of the Chesapeake Bay: methodology, parameterization, and model exploration";"4401389487164804787";"2009"
"8";"Coexistence of critical and normal state magnetostrictions in type II superconductors: A model exploration";"15800296908257352053";"2007"
"9";" Geological consistency: an opportunity for safe surface assembly and quick model exploration";"7986901191212540758";""
"10";"New generation of predictive technology model for sub-45 nm early design exploration";"2108257121677501963";"2006"
"11";"Effects of alpha-adrenoceptor agonists and antagonists in a maze-exploration model of 'fear'-motivated behaviour";"2687130607722609442";"1984"
"12";"Future extreme events in European climate: an exploration of regional climate model projections";"10418021926011963234";"2007"
"13";"ORION 2.0: A fast and accurate NoC power and area model for early-stage design space exploration";"13432918967794416029";"2009"
"14";"Model design in the Prospector consultant system for mineral exploration";"14922413804364584094";"1981"
"15";"Review of the evidence for a sociocultural model of bulimia nervosa and an exploration of the mechanisms of action";"777627901603142711";"1994"
"16";"Information overload and the message dynamics of online interaction spaces: A theoretical model and empirical exploration";"6212336697608355010";"2004"
"17";"Exploration of mice in a black and white test box: validation as a model of anxiety";"4385838773899826893";"1989"
"18";"Capturing ruminative exploration: Extending the four-dimensional model of identity formation in late adolescence";"7651202647669879899";"2008"
"19";"Unpacking commitment and exploration: Preliminary validation of an integrative model of late adolescent identity formation";"9711616178702574655";"2006"
"20";"OpenMOLE, a workflow engine specifically tailored for the distributed exploration of simulation models";"11665166017377686868";"2013"
"21";"How do “resource bundles” develop and change in new ventures? A dynamic model and longitudinal exploration";"9374648608155524345";"2001"
"22";"Doing research that is useful to practice a model and empirical exploration";"9078499489941581258";"2001"
"23";"Cognitive design elements to support the construction of a mental model during software exploration";"5951169391697950957";"1999"
"24";"The coming-out process and its adaptational and health-related associations among gay, lesbian, and bisexual youths: Stipulation and exploration of a model";"6293933778101596086";"2001"
"25";"Adding interpersonal learning and tacit knowledge to March's exploration-exploitation model";"17262329789306463312";"2006"
"26";" Attachment to God: The Attachment to God Inventory, tests of working model correspondence, and an exploration of faith group differences.";"17245167570843939397";"2004"
"27";"Implicit ambivalence from attitude change: an exploration of the PAST model.";"2991971264094562138";"2006"
"28";"Endoscopic transgastric abdominal exploration and organ resection: initial experience in a porcine model";"8257045758859026292";"2005"
"29";"Model based Bayesian exploration";"412323144564911449";"1999"
"30";"ICBM: the introductory carbon balance model for exploration of soil carbon balances";"3384107470818300564";"1997"
"31";"The exploration of certain features of tornado dynamics using a laboratory model";"11320488204909157815";"1972"
"32";" Minimal generation gap model for GAs considering both exploration and exploitation";"15827952108544153378";"1996"
"33";"The Big Seven model: A cross-cultural replication and further exploration of the basic dimensions of natural language trait descriptors.";"671633754096254786";"1995"
"34";"Terramechanics‐based model for steering maneuver of planetary exploration rovers on loose soil";"2063837936135968789";"2007"
"35";"… land surface moisture conditions from the remotely sensed temperature/vegetation index measurements: An exploration with the simplified simple biosphere model";"11050513348682527072";"2002"
"36";"An exploration of alternative approaches to the representation of uncertainty in model predictions";"11732140597610355983";"2004"
"37";"Exploration of a rigid ice model of frost heave";"17148577322132235305";"1985"
"38";"Transcolonic endoscopic abdominal exploration: a NOTES survival study in a porcine model";"8101831121443150821";"2007"
"39";"The development of party identification among adults: Exploration of a functional model";"4743027715440528028";"1979"
"40";"Orogenic-type deposits and their metallogenic model and exploration potential";"6337147378747599840";"2006"
"41";"Predictive technology model for nano-CMOS design exploration";"18346030873159235509";"2007"
"42";"Trajectories of land use change in Europe: a model-based exploration of rural futures";"8109201553324896827";"2010"
"43";"Carbonate apron models: alternatives to the submarine fan model for paleoenvironmental analysis and hydrocarbon exploration";"14203432722091071200";"1986"
"44";"An exploration of student internet use in India: the technology acceptance model and the theory of planned behaviour";"2625383469089448499";"2005"
"45";"Exploration and model building in mobile robot domains";"7853506169746602409";"1993"
"46";"An exploration of Pender's Health Promotion Model using LISREL.";"130186874468899789";"1993"
"47";" Gold-rich porphyry copper deposits: geological model and exploration implications";"16292607616203403873";""
"48";"Business model innovation through trial-and-error learning: The Naturhouse case";"3564204231021223254";"2010"
"49";"Stuart City Trend, Lower Cretaceous, South Texas: a carbonate shelf-margin model for hydrocarbon exploration";"12715060892263554389";"1974"
"50";"A theoretical exploration and model of consumer expectations, post‐purchase affective states and affective behaviour";"14445262414305793736";"2003"
"1";"StepNP: A system-level exploration platform for network processors";"12357634446030221666";"2002"
"2";"The leaky integrate-and-fire neuron: A platform for synaptic model exploration on the spinnaker chip";"6470367441528924549";"2010"
"3";"IF-2.0: A validation environment for component-based real-time systems";"14912171786886830328";"2002"
"4";"Transaction level modeling: an overview";"13001039500897241928";"2003"
"5";"Carbonate apron models: alternatives to the submarine fan model for paleoenvironmental analysis and hydrocarbon exploration";"14203432722091071200";"1986"
"6";"Ice model testing of an exploration platform for shallow waters in the North Caspian Sea";"12720444048158956257";"2001"
"7";"Using simulation to design extremescale applications and architectures: programming model exploration";"12881696059470997062";"2011"
"8";"Extending the transaction level modeling approach for fast communication architecture exploration";"17633808501911281120";"2004"
"9";"ORION 2.0: A fast and accurate NoC power and area model for early-stage design space exploration";"13432918967794416029";"2009"
"10";"ReSP: a nonintrusive transaction-level reflective MPSoC simulation platform for design space exploration";"15984318185837566427";"2009"
"11";"The IF toolset";"12852271742413504654";"2004"
"12";"Constraint-based design-space exploration and model synthesis";"10101532204032888997";"2003"
"13";"System level processor/communication co-exploration methodology for multiprocessor system-on-chip platforms";"17559637304275745239";"2005"
"14";"OpenMOLE, a workflow engine specifically tailored for the distributed exploration of simulation models";"11665166017377686868";"2013"
"15";"Model-driven design-space exploration for embedded systems: The octopus toolset";"10025736129103929596";"2010"
"16";" DisGeNET: a discovery platform for the dynamical exploration of human diseases and their genes";"10856601804496883511";"2015"
"17";"A modular simulation framework for architectural exploration of on-chip interconnection networks";"9955903357945483736";"2003"
"18";" Ice Model Testing of an Exploration Platform for Shallow Waters in the Caspian Sea";"13977676188869446064";""
"19";"Location and sizing of offshore platforms for oil exploration";"12829351694862874843";"1992"
"20";"An FPGA platform for on-line topology exploration of spiking neural networks";"12897324050160964626";"2005"
"21";"Reducing endogenous tau ameliorates amyloid ß-induced deficits in an Alzheimer's disease mouse model";"8701264615964448440";"2007"
"22";"Model driven engineering for MPSOC design space exploration";"4538135435550594245";"2007"
"23";"Model-based design exploration of wireless sensor node lifetimes";"18427278516159945638";"2007"
"24";"System-level exploration for pareto-optimal configurations in parameterized systems-on-a-chip";"13012087907479468316";"2001"
"25";"A system level exploration platform and methodology for network applications based on configurable processors";"17169055373915449725";"2004"
"26";"A framework for rapid system-level exploration, synthesis, and programming of multimedia MP-SoCs";"12889483828216239050";"2007"
"27";"Automatic performance model construction for the fast software exploration of new hardware designs";"7349888237863145289";"2006"
"28";"An integrated adoption model of mobile cloud services: exploration of key determinants and extension of technology acceptance model";"5993742715069932273";"2014"
"29";"Mars exploration rover mobility development";"868257293837263958";"2006"
"30";"Mixed signal design space exploration through analog platforms";"7956049619114273928";"2005"
"31";"Combined system synthesis and communication architecture exploration for MPSoCs";"3245285734959690168";"2009"
"32";"Model driven early exploration of IMA execution platform";"8367858242810505910";"2011"
"33";"Aβ peptide immunization reduces behavioural impairment and plaques in a model of Alzheimer's disease";"15938648451868766949";"2000"
"34";"Facies models in exploration—the carbonate platforms of north-east Australia";"8935641995682692712";"1988"
"35";"Noc-centric system exploration platform and parallel application communication mechanism description format used by the same";"3842118913665010140";"2011"
"36";"Functional model exploration for multimedia applications via algebraic operators";"12084026163672974194";"2006"
"37";" A product platform concept exploration method for product family design";"12499995311728065429";"1999"
"38";"Mars Exploration Rover mobility assembly design, test and performance";"11912302670537332482";"2005"
"39";"Flexible MPSoC platform with fast interconnect exploration for optimal system performance for a specific application";"15114479966682007408";"2006"
"40";"Multi-objective design space exploration of embedded system platforms";"16664302585190641898";"2006"
"41";"Coexistence of critical and normal state magnetostrictions in type II superconductors: A model exploration";"15800296908257352053";"2007"
"42";" A platform for rapid exploration of aging and diseases in a naturally short-lived vertebrate";"14282882350871318483";"2015"
"43";" EPIC-Explorer: A Parameterized VLIW-based Platform Framework for Design Space Exploration.";"9595285122291597012";"2003"
"44";"Using abstract CPU subsystem simulation model for high level HW/SW architecture exploration";"7549428000562133322";"2005"
"45";"Model-based exploration of the design space for heterogeneous systems on chip";"11732280114894273887";"2002"
"46";" Fisheries ecosystem model of the Chesapeake Bay: methodology, parameterization, and model exploration";"4401389487164804787";"2009"
"47";"A GA-based design space exploration framework for parameterized system-on-a-chip platforms";"16853611218680108449";"2004"
"48";"TLM modelling of 3D stacked wide I/O DRAM subsystems: a virtual platform for memory controller design space exploration";"6956480785157557001";"2013"
"49";"Design space exploration of automotive platforms in metropolis";"2617641298406327255";"2006"
"50";"ProViz: protein interaction visualization and exploration";"16646164700131455389";"2004"
"1";"Simulation model for petroleum exploration";"7129547978725322492";"1981"
"2";"Getting trapped in the suppression of exploration: A simulation model";"7708867984831629588";"2011"
"3";"Using abstract CPU subsystem simulation model for high level HW/SW architecture exploration";"7549428000562133322";"2005"
"4";"Do top-down and bottom-up controls interact to exclude nitrogen-fixing cyanobacteria from the plankton of estuaries? An exploration with a simulation model";"10805398357458016891";"1999"
"5";"Verification and validation of simulation models";"15676591415714145897";"2007"
"6";"Using simulation to design extremescale applications and architectures: programming model exploration";"12881696059470997062";"2011"
"7";"Extended producer responsibility instruments and innovation in eco-design: An exploration through a simulation model";"18428049999629132562";"2012"
"8";"A simulation model of alluvial stratigraphy";"3051748494704414286";"1979"
"9";"Adding interpersonal learning and tacit knowledge to March's exploration-exploitation model";"17262329789306463312";"2006"
"10";"Terramechanics‐based model for steering maneuver of planetary exploration rovers on loose soil";"2063837936135968789";"2007"
"11";"Verification and validation of simulation models";"17208280220827141074";"2013"
"12";"The interplay between exploration and exploitation";"9323519180685304340";"2006"
"13";" Estimation of petroleum exploration success and the effects of resource base exhaustion via a simulation model";"13553936655878111417";"1974"
"14";"A scale-adaptive simulation model for turbulent flow predictions";"2231583744011090641";"2003"
"15";"ICBM: the introductory carbon balance model for exploration of soil carbon balances";"3384107470818300564";"1997"
"16";" Efficient posterior exploration of a high‐dimensional groundwater model from two‐stage Markov chain Monte Carlo simulation and polynomial chaos …";"1158965967804336027";"2013"
"17";"Genetic assignment methods for the direct, real‐time estimation of migration rate: a simulation‐based exploration of accuracy and power";"12071823184244460515";"2004"
"18";"Future extreme events in European climate: an exploration of regional climate model projections";"10418021926011963234";"2007"
"19";"New generation of predictive technology model for sub-45 nm early design exploration";"2108257121677501963";"2006"
"20";"A simulation model of the population dynamics and evolution of myxomatosis";"6446528143344898400";"1990"
"21";"TREEDYN3 forest simulation model";"4030447036528525364";"1996"
"22";"System-level exploration for pareto-optimal configurations in parameterized systems-on-a-chip";"13012087907479468316";"2001"
"23";"Model checking a fault-tolerant startup algorithm: From design exploration to exhaustive fault simulation";"7683890190537968772";"2004"
"24";"An overview of APSIM, a model designed for farming systems simulation";"8974449026240246946";"2003"
"25";" Policy exploration through microanalytic simulation";"228278233091040519";"1976"
"26";"StepNP: A system-level exploration platform for network processors";"12357634446030221666";"2002"
"27";"Exploration of signal transduction pathways in cerebellar long-term depression by kinetic simulation";"2765871155784063914";"2001"
"28";"Validation of Turandot, a fast processor model for microarchitecture exploration";"8768417651579201381";"1999"
"29";"ORION 2.0: A fast and accurate NoC power and area model for early-stage design space exploration";"13432918967794416029";"2009"
"30";"Evolutionary stochastic search for Bayesian model exploration";"5420078878156453602";"2010"
"31";"The metropolis keyboard-an exploration of quantitative techniques for virtual keyboard design";"15462891054058783380";"2000"
"32";"The network structure of exploration and exploitation";"780946145498281788";"2007"
"33";"Transaction level modeling: an overview";"13001039500897241928";"2003"
"34";"OpenMOLE, a workflow engine specifically tailored for the distributed exploration of simulation models";"11665166017377686868";"2013"
"35";" Simulation of Information and Decision System in the Firm";"3427812362003855724";"1963"
"36";"A 3-D gravity inversion tool based on exploration of model possibilities";"7074142818511118022";"2002"
"37";" Perspectives on water: an integrated model-based exploration of the future.";"9496359508939441835";"1998"
"38";"PIRATE: A framework for power/performance exploration of network-on-chip architectures";"793389187704510394";"2004"
"39";"Virtual environments for medical training: Graphical and haptic simulation of laparoscopic common bile duct exploration";"13511841041443991372";"2001"
"40";"Exploratory learning with a computer simulation for control theory: Learning processes and instructional support";"6451092512694888381";"1993"
"41";"Environment for PowerPC microarchitecture exploration";"3175528032892134515";"1999"
"42";"Visual steering commands for trade space exploration: User-guided sampling with example";"5762259560147922476";"2009"
"43";"Temporarily divide to conquer: Centralized, decentralized, and reintegrated organizational approaches to exploration and adaptation";"10967097565349930438";"2003"
"44";"Strong exploration of a cast iron pipe failure model";"1157988033558034191";"2008"
"45";"Trajectories of land use change in Europe: a model-based exploration of rural futures";"8109201553324896827";"2010"
"46";"A green roof model for building energy simulation programs";"1487270153042599384";"2008"
"47";"Interannual variability in terrestrial net primary production: Exploration of trends and controls on regional to global scales";"17756084293160321967";"1999"
"48";"Exploration and exploitation in the presence of network externalities";"13564525710592742623";"2003"
"49";"A new method for practicing exploration, dissection, and simulation with a complete computerized three-dimensional model of the brain and skull";"10438182055900723380";"1994"
"50";"Deciding on the number of classes in latent class analysis and growth mixture modeling: A Monte Carlo simulation study";"12106725197931992031";"2007"
"1";"Maximum mutual information estimation of hidden Markov model parameters for speech recognition";"6384896409017222579";"1986"
"2";"Compilation of phenomenological optical-model parameters 1954–1975";"5161132509396885569";"1976"
"3";" A Shuffled Complex Evolution Metropolis algorithm for optimization and uncertainty assessment of hydrologic model parameters";"1133675932660646119";"2003"
"4";"MrBayes 3: Bayesian phylogenetic inference under mixed models";"17268737594281566296";"2003"
"5";"High temperature gas radiative property parameters of statistical narrow-band model for H2O, CO2 and CO, and correlated-K model for H2O and CO2";"2051711277995224263";"1997"
"6";"Joint estimation of model parameters and outlier effects in time series";"2456319350268354767";"1993"
"7";"Estimating model parameters from time series by autosynchronization";"4847781543691456438";"1996"
"8";"Analytical methods for the extraction of solar-cell single-and double-diode model parameters from IV characteristics";"10836216731679366341";"1987"
"9";"PEST: a unique computer program for model-independent parameter optimisation";"2681195176531290775";"1994"
"10";"jModelTest: phylogenetic model averaging";"10270526133727922041";"2008"
"11";"Accurate analytical method for the extraction of solar cell model parameters";"15351168829565944174";"1984"
"12";"Regionalisation of catchment model parameters";"766385596552840833";"2004"
"13";"Estimation of tumor control probability model parameters from 3-D dose distributions of non-small cell lung cancer patients";"4553865580139500591";"1999"
"14";"Extracting small-signal model parameters of silicon MOSFET transistors";"7419093758482851008";"1994"
"15";"… of low spin heme complexes Relation of the τ2g hole model to the directional properties of the g tensor, and a new method for calculating the ligand field parameters";"2162955038393563446";"1977"
"16";"Common factor analysis versus principal component analysis: Differential bias in representing model parameters?";"9387368474899960099";"1993"
"17";"River flow forecasting through conceptual models part I—A discussion of principles";"6363359379905570023";"1970"
"18";"New method to extract the model parameters of solar cells from the explicit analytic solutions of their illuminated I–V characteristics";"10313528550567443683";"2006"
"19";"Regionalisation of parameters for a conceptual rainfall-runoff model";"14594913648823588351";"1999"
"20";"Theory of ferromagnetic hysteresis: determination of model parameters from experimental hysteresis loops";"3626415495168480786";"1989"
"21";"A novel approach to the fully automatic extraction of Fujisaki model parameters";"14138734784294993857";"2000"
"22";"Adjustment of muscle mechanics model parameters to simulate dynamic contractions in older adults";"6444450812040526288";"2003"
"23";"Generic NICA− Donnan model parameters for metal-ion binding by humic substances";"3683023885986628146";"2003"
"24";"Effects of elevated  on photosynthesis in European forest species: a meta‐analysis of model parameters";"54733895726610530";"1999"
"25";" … process‐based, climate‐sensitive model to derive methane emissions from natural wetlands: Application to five wetland sites, sensitivity to model parameters …";"17610449489853849396";"2000"
"26";"Generic NICA-Donnan model parameters for proton binding by humic substances";"7088795259820607218";"2001"
"27";"On-line estimation of hidden Markov model parameters based on the Kullback-Leibler information measure";"11438365320524394883";"1993"
"28";"A comparison of regionalisation methods for catchment model parameters";"7511187749431956686";"2005"
"29";" Generation of confidence intervals for model parameters in X-ray astronomy";"8087020952485980170";"1976"
"30";"Prediction uncertainty of conceptual rainfall-runoff models caused by problems in identifying model parameters and structure";"15576232313816971403";"1999"
"31";"Measurement of the Standard Model Parameters from a Study of W and Z Bosons";"4477298669897669572";"1987"
"32";" Calibration of hydrological model parameters for ungauged catchments";"5219439128330276402";"2007"
"33";"A comparative study of extraction methods for solar cell model parameters";"15899902176375417295";"1986"
"34";"A new algorithm for the estimation of hidden Markov model parameters";"6713727658082230696";"1988"
"35";" 2.16 Use of soil property data in the derivation of conceptual rainfall-runoff model parameters";"9962762042962689572";"2000"
"36";"New finite-range droplet mass model and equation-of-state parameters";"1946385648009393907";"2012"
"37";"Bayesian tangent shape model: Estimating shape and pose parameters via bayesian inference";"1184905171718137844";"2003"
"38";"Uncertainty in water resource model parameters used for climate change impact assessment";"15983780667749954526";"2005"
"39";"Equation of state mixing rule for nonideal mixtures using available activity coefficient model parameters and that allows extrapolation over large ranges of temperature …";"399962852485260314";"1992"
"40";"Uncertainty in the model parameters due to spatial variability of rainfall";"10202110207989497651";"1999"
"41";"Active appearance models";"1368207367033156641";"2001"
"42";"A novel approach to extracting small-signal model parameters of silicon MOSFET's";"5367254083223708479";"1997"
"43";"Comparison of linear and nonlinear analysis in estimating the Thomas model parameters for methylene blue adsorption onto natural zeolite in fixed-bed column";"13391149489417296577";"2007"
"44";"An improved modeling method to determine the model parameters of photovoltaic (PV) modules using differential evolution (DE)";"3091593666251685952";"2011"
"45";"A search for consensus among model parameters reported for the PUMA 560 robot";"16301939262470340663";"1994"
"46";"Using genetic algorithms to optimise model parameters";"2434018176305117345";"1997"
"47";"Predicting the daily streamflow of ungauged catchments in SE Australia by regionalising the parameters of a lumped conceptual rainfall-runoff model";"9227506101721714943";"1999"
"48";"Pharmacokinetic parameters in CNS Gd-DTPA enhanced MR imaging.";"11166257314520667062";"1991"
"49";"New procedure for the extraction of basic a-Si: H TFT model parameters in the linear and saturation regions";"16687715642414808073";"2001"
"50";" Estimation of the COCOMO model parameters using genetic algorithms for NASA software projects";"1355234080694272956";"2006"
"1";"The future of distributed models: model calibration and uncertainty prediction";"3396273624552731779";"1992"
"2";"Automatic calibration of a conceptual rainfall–runoff model using multiple objectives";"15326455544716541006";"2000"
"3";"The hyperbolic consumption model: Calibration, simulation, and empirical evaluation";"14818152126404634292";"2001"
"4";"Methods and guidelines for effective model calibration";"6070147423673049234";"2000"
"5";"Automatic calibration of a distributed catchment model";"4515858718830080104";"2001"
"6";"Calibration of rainfall‐runoff models: application of global optimization to the Sacramento soil moisture accounting model";"1132208058897700008";"1993"
"7";"Computer model calibration using high-dimensional output";"11894864876675374313";"2008"
"8";"Sensitivity analysis, calibration, and validations for a multisite and multivariable SWAT model";"139321648794804461";"2005"
"9";" On the dialog between experimentalist and modeler in catchment hydrology: Use of soft data for multicriteria model calibration";"14300484952107173639";"2002"
"10";"Ground water model calibration using pilot points and regularization";"2385307328260507915";"2003"
"11";"Combining a fuzzy optimal model with a genetic algorithm to solve multi-objective rainfall–runoff model calibration";"5875023382761673241";"2002"
"12";" Model calibration";"675125094833426209";""
"13";" Effective groundwater model calibration: with analysis of data, sensitivities, predictions, and uncertainty";"9609778505715399971";"2006"
"14";" Applied contaminant transport modeling";"10204012799719222965";"2002"
"15";" Dynamically dimensioned search algorithm for computationally efficient watershed model calibration";"9795013998025782062";"2007"
"16";"A model-calibration approach to using complete auxiliary information from survey data";"3673898431661518413";"2001"
"17";"Methodologies for calibration and predictive analysis of a watershed model";"14204002839394688052";"2003"
"18";"The propagation of uncertainties in stellar population synthesis modeling. III. Model calibration, comparison, and evaluation";"4069453588643774921";"2010"
"19";"UCODE_2005 and six other computer codes for universal sensitivity analysis, calibration, and uncertainty evaluation constructed using the JUPITER API";"5104096930366264018";"2006"
"20";"Model calibration as a testing strategy for system dynamics models";"10780405803903527972";"2003"
"21";"Microscopic simulation model calibration and validation: case study of VISSIM simulation model for a coordinated actuated signal system";"13317745532916785838";"2003"
"22";"Selecting parameters to optimize in model calibration by inverse analysis";"138179876185868995";"2004"
"23";"Distributed sensitivity analysis of flood inundation model calibration";"3248998525660019641";"2005"
"24";"Application of experimental design and optimization to PFC model calibration in uniaxial compression simulation";"8444076568689445698";"2007"
"25";" Methods and techniques for rigorous calibration of a cellular automaton model of urban growth";"13363820832359667441";"1996"
"26";"Sensitivity analysis in model calibration: GSA-GLUE approach";"64940322505933475";"2001"
"27";"Method of two dimensional feature model calibration and optimization";"10401667661909387624";"2007"
"28";" How effective and efficient are multiobjective evolutionary algorithms at hydrologic model calibration?";"17871040056619493565";"2005"
"29";"Model calibration and uncertainty estimation";"12269227762396681513";"2005"
"30";"Prediction of water quality in lakes and reservoirs: Part II-Model calibration, sensitivity analysis and application";"12679547139628068332";"1997"
"31";"Global optimization for watershed model calibration";"14694477297435878119";"2003"
"32";"Impacts of uncertain river flow data on rainfall‐runoff model calibration and discharge predictions";"16680186062373628341";"2010"
"33";"Approaches to highly parameterized inversion-A guide to using PEST for groundwater-model calibration";"4198773214567583934";"2010"
"34";" Computer systems performance evaluation";"15651730396212346827";"1978"
"35";"Evaluation of global optimization methods for conceptual rainfall-runoff model calibration";"10980347170388858091";"1997"
"36";" Independent clinical validation of a Canadian FRAX tool: fracture prediction and model calibration";"8775614263872167855";"2010"
"37";"Evaluation of an ASM1 model calibration procedure on a municipal–industrial wastewater treatment plant";"9923817099382329590";"2002"
"38";" Multiobjective calibration with Pareto preference ordering: An application to rainfall‐runoff model calibration";"17389997150398067028";"2005"
"39";"Sampling design methods for water distribution model calibration";"7866989084846552775";"1998"
"40";"Application of the discrete fracture network concept with field data: Possibilities of model calibration and validation";"11523219585169879681";"1989"
"41";"Watershed model calibration and validation: The HSPF experience";"15857883769621292405";"2002"
"42";"A comprehensive model calibration procedure for activated sludge models";"7287791627033855016";"2003"
"43";"Using synthetic flow duration curves for rainfall–runoff model calibration at ungauged sites";"13797832747352364566";"2000"
"44";"Fuzzy multi-objective function for rainfall-runoff model calibration";"8428658343761760703";"2000"
"45";"Distributed hydrological modelling in California semi-arid shrublands: MIKE SHE model calibration and uncertainty estimation";"16201249677173271909";"2006"
"46";"The effect of disaggregating land use categories in cellular automata during model calibration and forecasting";"5211437890934529626";"2006"
"47";"Estimation of Markov chain transition probabilities and rates from fully and partially observed data: uncertainty propagation, evidence synthesis, and model calibration";"11746447090691558351";"2005"
"48";"The cost of uniqueness in groundwater model calibration";"11632530378111334929";"2006"
"49";"General review of rainfall-runoff modeling: model calibration, data assimilation, and uncertainty analysis";"17715691422610772883";"2009"
"50";"Quo vadis water distribution model calibration?";"9653593125349931399";"2009"
"1";" Artificial evolution for computer graphics";"17932190243825281441";"1991"
"2";" Seeing the light: Artificial evolution, real vision";"4775784430946803259";"1994"
"3";"Coevolving predator and prey robots: Do “arms races” arise in artificial evolution?";"1321777106389311401";"1998"
"4";"Explorations in design space: Unconventional electronics design through artificial evolution";"12256054224996743497";"1999"
"5";" The art of artificial evolution: A handbook on evolutionary art and music";"16560836320831105229";"2008"
